sigma,S,pinn_price,analytical_price,abs_error,rel_error,region
0.25,226.800000007,126.79582977294922,124.46568327578427,2.3301464971649466,0.018721196363835766,in_domain
0.25,230.58000000695,130.576171875,128.2182759066024,2.3578959683975995,0.01838970265140013,in_domain
0.25,234.3600000069,134.3444366455078,131.9741985237372,2.370238121770626,0.01795985994447475,in_domain
0.25,238.14000000685,138.10073852539062,135.7330427627923,2.3676957625983164,0.01744376840307126,in_domain
0.25,241.9200000068,141.84530639648438,139.49445040917269,2.3508559873116894,0.016852684679684614,in_domain
0.25,245.70000000675,145.578369140625,143.25810730136374,2.3202618392612635,0.016196373685017796,in_domain
0.25,249.48000000669998,149.30059814453125,147.02373795424927,2.2768601902819796,0.015486344055478246,in_domain
0.25,253.26000000665,153.01243591308594,150.79110082275537,2.2213350903305695,0.014731208129726416,in_domain
0.25,257.0400000066,156.71456909179688,154.55998413369042,2.1545849581064545,0.013940121501583448,in_domain
0.25,260.82000000655,160.4077911376953,158.33020222080552,2.0775889168897947,0.013121873702860637,in_domain
0.25,264.6000000065,164.09286499023438,162.10159230477217,1.9912726854622065,0.012284103179679776,in_domain
0.25,268.38000000645,167.7707061767578,165.8740116659392,1.8966945108186053,0.011434548979489565,in_domain
0.25,272.16000000639997,171.442138671875,169.6473351633822,1.7948035084928051,0.0105796150983703,in_domain
0.25,275.94000000635,175.10812377929688,173.42145305890398,1.6866707203928968,0.00972584816147288,in_domain
